,iterations,replicate,variable,value
73,20000.000000000004,3.0,distance,0.05421488547237896
74,20000.000000000004,4.0,distance,0.06811301913942258
75,20000.000000000004,5.0,distance,0.027051964373353332
76,20000.000000000004,6.0,distance,0.04277563856409894
77,20000.000000000004,7.0,distance,0.031470611478246924
78,20000.000000000004,8.0,distance,0.05622331903945166
79,20000.000000000004,9.0,distance,0.0044818690223678015
80,3000.000000000001,0.0,ess,7.273844890046545
81,3000.000000000001,1.0,ess,8.083535984202886
82,3000.000000000001,2.0,ess,11.26884060730978
83,3000.000000000001,3.0,ess,7.6247753660578805
84,3000.000000000001,4.0,ess,6.901597020454993
85,3000.000000000001,5.0,ess,6.745794338773848
86,3000.000000000001,6.0,ess,8.563634046831648
87,3000.000000000001,7.0,ess,6.524926863120728
88,3000.000000000001,8.0,ess,7.4067004216129195
89,3000.000000000001,9.0,ess,7.340467146526967
90,3933.892640241518,0.0,ess,7.043238182485078
91,3933.892640241518,1.0,ess,8.075324907251277
92,3933.892640241518,2.0,ess,6.904448566898701
93,3933.892640241518,3.0,ess,8.349468495160819
94,3933.892640241518,4.0,ess,7.4602483201758805
95,3933.892640241518,5.0,ess,7.92946496428944
96,3933.892640241518,6.0,ess,9.754525542659113
97,3933.892640241518,7.0,ess,7.246453989697673
98,3933.892640241518,8.0,ess,7.805701672450205
99,3933.892640241518,9.0,ess,5.354250107629527
100,5158.503768315453,0.0,ess,6.080576608446377
101,5158.503768315453,1.0,ess,8.0349995296974
102,5158.503768315453,2.0,ess,6.89691299330287
103,5158.503768315453,3.0,ess,6.525700272830693
104,5158.503768315453,4.0,ess,11.950287012166088
105,5158.503768315453,5.0,ess,7.757961642030407
106,5158.503768315453,6.0,ess,9.34741147712586
107,5158.503768315453,7.0,ess,6.875477838753437
108,5158.503768315453,8.0,ess,8.221061910399277
109,5158.503768315453,9.0,ess,7.201812590047268
110,6764.333336278097,0.0,ess,6.484211539439594
111,6764.333336278097,1.0,ess,6.7500975437964374
112,6764.333336278097,2.0,ess,8.296930809901909
113,6764.333336278097,3.0,ess,8.71636192008322
114,6764.333336278097,4.0,ess,5.3830736707524425
115,6764.333336278097,5.0,ess,6.651357990790418
116,6764.333336278097,6.0,ess,9.76685707395472
117,6764.333336278097,7.0,ess,9.571513664723048
118,6764.333336278097,8.0,ess,6.7612207147665115
119,6764.333336278097,9.0,ess,7.182150837605619
120,8870.053709241583,0.0,ess,8.711563710542805
121,8870.053709241583,1.0,ess,6.691923041701192
122,8870.053709241583,2.0,ess,6.9238452698188215
123,8870.053709241583,3.0,ess,7.488402628638181
124,8870.053709241583,4.0,ess,7.992616701846695
125,8870.053709241583,5.0,ess,7.730245899376773
126,8870.053709241583,6.0,ess,10.902193949843669
127,8870.053709241583,7.0,ess,8.308879210701303
128,8870.053709241583,8.0,ess,9.424148499619756
129,8870.053709241583,9.0,ess,7.992340468148858
130,11631.279668444131,0.0,ess,7.471881913762687
131,11631.279668444131,1.0,ess,7.402894560238536
132,11631.279668444131,2.0,ess,6.841047418473326
133,11631.279668444131,3.0,ess,10.184364518200363
134,11631.279668444131,4.0,ess,6.4300426744107
135,11631.279668444131,5.0,ess,7.9914093091842515
136,11631.279668444131,6.0,ess,7.888445855460693
137,11631.279668444131,7.0,ess,7.6683026399314755
138,11631.279668444131,8.0,ess,7.075955336690671
139,11631.279668444131,9.0,ess,8.492635760662996
140,15252.068494761052,0.0,ess,9.484361121521133
