,iterations,replicate,variable,value
59,3156.925177794596,9.0,kld,0.00012279033530271377
60,3972.987023509263,0.0,kld,0.00010943323682210959
61,3972.987023509263,1.0,kld,0.0004052864116685928
62,3972.987023509263,2.0,kld,0.0001148317751984429
63,3972.987023509263,3.0,kld,0.0006761273188133909
64,3972.987023509263,4.0,kld,0.00023094125220790573
65,3972.987023509263,5.0,kld,0.0005249293866191884
66,3972.987023509263,6.0,kld,0.00013067427873836301
67,3972.987023509263,7.0,kld,0.00023308107010344692
68,3972.987023509263,8.0,kld,8.319389492594809e-05
69,3972.987023509263,9.0,kld,0.00029113532518199037
70,4999.999999999999,0.0,kld,0.00017516792122318492
71,4999.999999999999,1.0,kld,0.00023991552914170988
72,4999.999999999999,2.0,kld,0.0003500671183587212
73,4999.999999999999,3.0,kld,7.136705450005998e-05
74,4999.999999999999,4.0,kld,0.0001412814133978646
75,4999.999999999999,5.0,kld,0.0003550685261739517
76,4999.999999999999,6.0,kld,0.0001210991628124436
77,4999.999999999999,7.0,kld,3.7358343859317245e-05
78,4999.999999999999,8.0,kld,0.00019520177134624284
79,4999.999999999999,9.0,kld,4.496401522202653e-05
80,1000.0,0.0,ess,262.9491545007089
81,1000.0,1.0,ess,266.66666666666674
82,1000.0,2.0,ess,266.6666666666667
83,1000.0,3.0,ess,266.66666666666663
84,1000.0,4.0,ess,266.6666666666667
85,1000.0,5.0,ess,266.66666666666674
86,1000.0,6.0,ess,266.66666666666663
87,1000.0,7.0,ess,266.66666666666674
88,1000.0,8.0,ess,266.6666666666667
89,1000.0,9.0,ess,266.6666666666667
90,1258.4989506418272,0.0,ess,349.7162924443975
91,1258.4989506418272,1.0,ess,352.66666666666663
92,1258.4989506418272,2.0,ess,352.6666666666667
93,1258.4989506418272,3.0,ess,349.30980947983875
94,1258.4989506418272,4.0,ess,352.6666666666667
95,1258.4989506418272,5.0,ess,352.6666666666667
96,1258.4989506418272,6.0,ess,352.66666666666663
97,1258.4989506418272,7.0,ess,352.66666666666674
98,1258.4989506418272,8.0,ess,352.66666666666674
99,1258.4989506418272,9.0,ess,352.66666666666663
100,1583.8196087665788,0.0,ess,461.0
101,1583.8196087665788,1.0,ess,460.99999999999994
102,1583.8196087665788,2.0,ess,461.0
103,1583.8196087665788,3.0,ess,461.0
104,1583.8196087665788,4.0,ess,461.0
105,1583.8196087665788,5.0,ess,458.1950554585021
106,1583.8196087665788,6.0,ess,461.0
107,1583.8196087665788,7.0,ess,461.0
108,1583.8196087665788,8.0,ess,461.0
109,1583.8196087665788,9.0,ess,461.0
110,1993.2353156386887,0.0,ess,597.6666666666667
111,1993.2353156386887,1.0,ess,597.6666666666666
112,1993.2353156386887,2.0,ess,597.6666666666667
113,1993.2353156386887,3.0,ess,597.6666666666667
114,1993.2353156386887,4.0,ess,597.6666666666667
115,1993.2353156386887,5.0,ess,597.6666666666667
116,1993.2353156386887,6.0,ess,597.6666666666667
117,1993.2353156386887,7.0,ess,597.6666666666667
118,1993.2353156386887,8.0,ess,597.6666666666667
119,1993.2353156386887,9.0,ess,597.6666666666667
120,2508.4845531135184,0.0,ess,769.3333333333333
121,2508.4845531135184,1.0,ess,769.3333333333334
122,2508.4845531135184,2.0,ess,769.3333333333334
123,2508.4845531135184,3.0,ess,769.3333333333334
124,2508.4845531135184,4.0,ess,769.3333333333335
125,2508.4845531135184,5.0,ess,769.3333333333334
126,2508.4845531135184,6.0,ess,769.3333333333333
