,iterations,replicate,variable,value
0,4999.999999999999,0.0,kld,0.6141608362219144
1,4999.999999999999,1.0,kld,0.9726775553392715
2,4999.999999999999,2.0,kld,0.34368746910769055
3,4999.999999999999,3.0,kld,0.5997410341002269
4,4999.999999999999,4.0,kld,0.7146034113433815
5,4999.999999999999,5.0,kld,0.40395151697275544
6,4999.999999999999,6.0,kld,0.642366945189337
7,4999.999999999999,7.0,kld,0.7000491679033809
8,4999.999999999999,8.0,kld,0.5296968885020523
9,4999.999999999999,9.0,kld,0.5740099353458619
10,6095.0682710223755,0.0,kld,0.20508643448168007
11,6095.0682710223755,1.0,kld,0.3182057474076987
12,6095.0682710223755,2.0,kld,0.3228929354119505
13,6095.0682710223755,3.0,kld,0.19551934482189015
14,6095.0682710223755,4.0,kld,0.3190650412901248
15,6095.0682710223755,5.0,kld,0.3077640082401518
16,6095.0682710223755,6.0,kld,0.4548281733883832
17,6095.0682710223755,7.0,kld,0.19194694676518687
18,6095.0682710223755,8.0,kld,0.1552350975834913
19,6095.0682710223755,9.0,kld,0.3373846393315292
20,7429.97144568474,0.0,kld,0.21134739724599383
21,7429.97144568474,1.0,kld,0.24608210164169142
22,7429.97144568474,2.0,kld,0.14861332618332224
23,7429.97144568474,3.0,kld,0.10503342489506284
24,7429.97144568474,4.0,kld,0.2041409027605079
25,7429.97144568474,5.0,kld,0.14709988613270308
26,7429.97144568474,6.0,kld,0.12231144823845685
27,7429.97144568474,7.0,kld,0.2985561888010899
28,7429.97144568474,8.0,kld,0.19462660042567892
29,7429.97144568474,9.0,kld,0.16179863504973957
30,9057.236642639073,0.0,kld,0.15256412133733122
31,9057.236642639073,1.0,kld,0.13675934041023385
32,9057.236642639073,2.0,kld,0.17601119459802872
33,9057.236642639073,3.0,kld,0.08787291110369688
34,9057.236642639073,4.0,kld,0.09066090344982847
35,9057.236642639073,5.0,kld,0.10413181700887719
36,9057.236642639073,6.0,kld,0.17342890843444758
37,9057.236642639073,7.0,kld,0.0875277525742133
38,9057.236642639073,8.0,kld,0.10212426638696126
39,9057.236642639073,9.0,kld,0.22740485445584513
40,11040.895136738118,0.0,kld,0.10092751715417947
41,11040.895136738118,1.0,kld,0.07045451364486999
42,11040.895136738118,2.0,kld,0.07281338007571847
43,11040.895136738118,3.0,kld,0.09971484043746326
44,11040.895136738118,4.0,kld,0.16090955316740807
45,11040.895136738118,5.0,kld,0.11270103140986576
46,11040.895136738118,6.0,kld,0.11010576021773755
47,11040.895136738118,7.0,kld,0.09490383639295352
48,11040.895136738118,8.0,kld,0.11781531537975676
49,11040.895136738118,9.0,kld,0.08290844880735593
