,iterations,replicate,variable,value
0,3000.000000000001,0.0,distance,39.557656530192844
1,3000.000000000001,1.0,distance,19.639174725819885
2,3000.000000000001,2.0,distance,11.179860600408679
3,3000.000000000001,3.0,distance,1.6260763929453859
4,3000.000000000001,4.0,distance,5.7209760126176015
5,3000.000000000001,5.0,distance,10.433038079933047
6,3000.000000000001,6.0,distance,24.7292663451948
7,3000.000000000001,7.0,distance,7.274665175400964
8,3000.000000000001,8.0,distance,28.861458938028058
9,3000.000000000001,9.0,distance,4.651757989239437
10,3933.892640241518,0.0,distance,10.000925317853063
11,3933.892640241518,1.0,distance,11.537155076329757
12,3933.892640241518,2.0,distance,9.476479269448662
13,3933.892640241518,3.0,distance,7.710953136192492
14,3933.892640241518,4.0,distance,13.482556738570866
15,3933.892640241518,5.0,distance,4.205537459577778
16,3933.892640241518,6.0,distance,18.675800563630833
17,3933.892640241518,7.0,distance,27.649948642349628
18,3933.892640241518,8.0,distance,10.171025466186533
19,3933.892640241518,9.0,distance,14.722238275417906
20,5158.503768315453,0.0,distance,17.69620175223684
21,5158.503768315453,1.0,distance,9.87073840072054
22,5158.503768315453,2.0,distance,14.67461771218193
23,5158.503768315453,3.0,distance,5.504632159662883
24,5158.503768315453,4.0,distance,4.94372930822454
25,5158.503768315453,5.0,distance,0.624710129156
26,5158.503768315453,6.0,distance,7.037727334655598
27,5158.503768315453,7.0,distance,13.243150709107962
28,5158.503768315453,8.0,distance,4.462836101173204
29,5158.503768315453,9.0,distance,14.460151862615195
30,6764.333336278097,0.0,distance,2.790807455352562
31,6764.333336278097,1.0,distance,4.789853276812703
32,6764.333336278097,2.0,distance,11.803542918273305
33,6764.333336278097,3.0,distance,8.833541299768257
34,6764.333336278097,4.0,distance,5.046599763000485
35,6764.333336278097,5.0,distance,4.967345214265485
36,6764.333336278097,6.0,distance,11.316276797704749
37,6764.333336278097,7.0,distance,4.3060461680350155
38,6764.333336278097,8.0,distance,18.445456542721303
39,6764.333336278097,9.0,distance,13.31317583893011
40,8870.053709241583,0.0,distance,8.389451020271292
41,8870.053709241583,1.0,distance,8.074358301613579
42,8870.053709241583,2.0,distance,5.858585462823685
43,8870.053709241583,3.0,distance,6.943867078393859
44,8870.053709241583,4.0,distance,9.650123021926317
45,8870.053709241583,5.0,distance,12.219732054444515
46,8870.053709241583,6.0,distance,0.883275892578693
47,8870.053709241583,7.0,distance,7.3785808842884695
48,8870.053709241583,8.0,distance,10.189067161024559
49,8870.053709241583,9.0,distance,2.669406061173884
50,11631.279668444131,0.0,distance,12.393482773219638
51,11631.279668444131,1.0,distance,7.503822042525439
52,11631.279668444131,2.0,distance,8.551021179311928
53,11631.279668444131,3.0,distance,6.3755997358849275
54,11631.279668444131,4.0,distance,3.2058135660270732
55,11631.279668444131,5.0,distance,10.866570851198237
56,11631.279668444131,6.0,distance,2.0900075178967654
57,11631.279668444131,7.0,distance,2.6427832767189035
58,11631.279668444131,8.0,distance,14.957640769161019
59,11631.279668444131,9.0,distance,7.237794047568695
60,15252.068494761052,0.0,distance,0.41714733726216835
61,15252.068494761052,1.0,distance,11.070560365322097
62,15252.068494761052,2.0,distance,12.610525640284628
63,15252.068494761052,3.0,distance,22.725119699436135
64,15252.068494761052,4.0,distance,3.445933079357637
65,15252.068494761052,5.0,distance,7.519491262222887
66,15252.068494761052,6.0,distance,3.982294818445988
67,15252.068494761052,7.0,distance,5.018339942469066
68,15252.068494761052,8.0,distance,2.9523300336881437
