,iterations,replicate,variable,value
41,2508.4845531135184,1.0,kld,0.04901259233825073
42,2508.4845531135184,2.0,kld,0.05204793238121752
43,2508.4845531135184,3.0,kld,0.061770321221628066
44,2508.4845531135184,4.0,kld,0.056332554454849415
45,2508.4845531135184,5.0,kld,0.07327186574061884
46,2508.4845531135184,6.0,kld,0.07130388670346655
47,2508.4845531135184,7.0,kld,0.056387894434879016
48,2508.4845531135184,8.0,kld,0.09126488694445456
49,2508.4845531135184,9.0,kld,0.06910541345675725
50,3156.925177794596,0.0,kld,0.07326632498138075
51,3156.925177794596,1.0,kld,0.05373043353646878
52,3156.925177794596,2.0,kld,0.07055768215539082
53,3156.925177794596,3.0,kld,0.04439834441078183
54,3156.925177794596,4.0,kld,0.03619829953871445
55,3156.925177794596,5.0,kld,0.04309899965388553
56,3156.925177794596,6.0,kld,0.035719867034753605
57,3156.925177794596,7.0,kld,0.042634217830467946
58,3156.925177794596,8.0,kld,0.0345155851834118
59,3156.925177794596,9.0,kld,0.046064712174349154
60,3972.987023509263,0.0,kld,0.02690747484524536
61,3972.987023509263,1.0,kld,0.031112876884602514
62,3972.987023509263,2.0,kld,0.05105846965465943
63,3972.987023509263,3.0,kld,0.03062106506903106
64,3972.987023509263,4.0,kld,0.03476282254906948
65,3972.987023509263,5.0,kld,0.027466173939963312
66,3972.987023509263,6.0,kld,0.02899438282029898
67,3972.987023509263,7.0,kld,0.030757984354366386
68,3972.987023509263,8.0,kld,0.027502391258094505
69,3972.987023509263,9.0,kld,0.03080957496348624
70,4999.999999999999,0.0,kld,0.02515510477860161
71,4999.999999999999,1.0,kld,0.0326241976972117
72,4999.999999999999,2.0,kld,0.024657792727813543
73,4999.999999999999,3.0,kld,0.028275067703592782
74,4999.999999999999,4.0,kld,0.026014910780970624
75,4999.999999999999,5.0,kld,0.035354412322133655
76,4999.999999999999,6.0,kld,0.027481573825205885
77,4999.999999999999,7.0,kld,0.026997924123884687
78,4999.999999999999,8.0,kld,0.02430098789795032
