,iterations,replicate,variable,value
111,1993.2353156386887,1.0,ess,8.462848580518775
112,1993.2353156386887,2.0,ess,5.90397281521923
113,1993.2353156386887,3.0,ess,9.060413801149265
114,1993.2353156386887,4.0,ess,7.922817312094416
115,1993.2353156386887,5.0,ess,6.152604982252262
116,1993.2353156386887,6.0,ess,7.26755525886645
117,1993.2353156386887,7.0,ess,7.995711261890265
118,1993.2353156386887,8.0,ess,7.105550747599275
119,1993.2353156386887,9.0,ess,9.62590095494565
120,2508.4845531135184,0.0,ess,8.947184288333638
121,2508.4845531135184,1.0,ess,8.672716616129476
122,2508.4845531135184,2.0,ess,5.612580476074226
123,2508.4845531135184,3.0,ess,5.807717588274066
124,2508.4845531135184,4.0,ess,7.378681487855749
125,2508.4845531135184,5.0,ess,5.931403799144875
126,2508.4845531135184,6.0,ess,6.466509371318295
127,2508.4845531135184,7.0,ess,5.573836039396141
128,2508.4845531135184,8.0,ess,11.311245420672032
129,2508.4845531135184,9.0,ess,5.415641519953726
130,3156.925177794596,0.0,ess,7.143597177423268
131,3156.925177794596,1.0,ess,4.14806507980183
132,3156.925177794596,2.0,ess,4.448645553420065
133,3156.925177794596,3.0,ess,8.980960818487755
134,3156.925177794596,4.0,ess,5.558797552690315
135,3156.925177794596,5.0,ess,5.929426562464554
136,3156.925177794596,6.0,ess,15.18978799110084
137,3156.925177794596,7.0,ess,7.562878119982424
138,3156.925177794596,8.0,ess,9.198240967920372
139,3156.925177794596,9.0,ess,8.132770782758762
140,3972.987023509263,0.0,ess,8.417111591054915
141,3972.987023509263,1.0,ess,10.421918116536045
142,3972.987023509263,2.0,ess,5.580967810292428
143,3972.987023509263,3.0,ess,7.769886257013197
144,3972.987023509263,4.0,ess,9.542527789917102
145,3972.987023509263,5.0,ess,9.609066838840295
146,3972.987023509263,6.0,ess,5.513418966732042
147,3972.987023509263,7.0,ess,6.005098313249216
148,3972.987023509263,8.0,ess,5.45057640654735
149,3972.987023509263,9.0,ess,4.688492079551055
150,4999.999999999999,0.0,ess,6.598623559320701
151,4999.999999999999,1.0,ess,8.697645727891164
152,4999.999999999999,2.0,ess,6.5577093490039315
153,4999.999999999999,3.0,ess,7.567223945607964
154,4999.999999999999,4.0,ess,8.340254488473171
155,4999.999999999999,5.0,ess,6.782751467405044
156,4999.999999999999,6.0,ess,12.310055695754766
157,4999.999999999999,7.0,ess,5.78668043379304
158,4999.999999999999,8.0,ess,5.954612566027564
159,4999.999999999999,9.0,ess,11.100789145277046
