,iterations,replicate,variable,value
125,7455.187440629877,5.0,ess,19.42373307059956
126,7455.187440629877,6.0,ess,24.92494235257202
127,7455.187440629877,7.0,ess,22.87871150225901
128,7455.187440629877,8.0,ess,24.510341126192525
129,7455.187440629877,9.0,ess,24.08296567995709
130,10358.949358462427,0.0,ess,25.371300970711214
131,10358.949358462427,1.0,ess,30.977504020629407
132,10358.949358462427,2.0,ess,28.74370336888565
133,10358.949358462427,3.0,ess,29.00497151009163
134,10358.949358462427,4.0,ess,34.316288121814594
135,10358.949358462427,5.0,ess,30.187245232218704
136,10358.949358462427,6.0,ess,31.67821085604525
137,10358.949358462427,7.0,ess,31.487677727808613
138,10358.949358462427,8.0,ess,29.164813689180484
139,10358.949358462427,9.0,ess,33.905014209339825
140,14393.71346002303,0.0,ess,39.738878123072304
141,14393.71346002303,1.0,ess,44.8364831805278
142,14393.71346002303,2.0,ess,42.95560546308392
143,14393.71346002303,3.0,ess,42.455457454317
144,14393.71346002303,4.0,ess,40.370243855314015
145,14393.71346002303,5.0,ess,42.03744251666431
146,14393.71346002303,6.0,ess,44.58264574595851
147,14393.71346002303,7.0,ess,42.81282787187523
148,14393.71346002303,8.0,ess,42.441423850563794
149,14393.71346002303,9.0,ess,41.86075702163699
150,20000.000000000004,0.0,ess,53.809201153702816
151,20000.000000000004,1.0,ess,59.92604577729374
152,20000.000000000004,2.0,ess,55.4478500821444
153,20000.000000000004,3.0,ess,53.21415395513303
154,20000.000000000004,4.0,ess,54.38857015496386
155,20000.000000000004,5.0,ess,49.1325982723335
156,20000.000000000004,6.0,ess,58.03053833576846
157,20000.000000000004,7.0,ess,60.477023109762136
158,20000.000000000004,8.0,ess,59.764945135279085
159,20000.000000000004,9.0,ess,50.670875324060944
