,iterations,replicate,variable,value
0,1000.0,0.0,kld,8.095592844855588
1,1000.0,1.0,kld,18.49665701694869
2,1000.0,2.0,kld,18.25148316194983
3,1000.0,3.0,kld,19.141593749119867
4,1000.0,4.0,kld,17.93653194645463
5,1000.0,5.0,kld,0.011447401820213384
6,1000.0,6.0,kld,0.006926565157265714
7,1000.0,7.0,kld,0.007535238574059466
8,1000.0,8.0,kld,0.010996920983487923
9,1000.0,9.0,kld,0.019381090069444884
10,1258.4989506418272,0.0,kld,0.007233627031327424
11,1258.4989506418272,1.0,kld,9.446223274741271
12,1258.4989506418272,2.0,kld,18.501882170846716
13,1258.4989506418272,3.0,kld,0.009401705686064021
14,1258.4989506418272,4.0,kld,0.002286422241138212
15,1258.4989506418272,5.0,kld,8.108950134824829
16,1258.4989506418272,6.0,kld,0.002878713604690978
17,1258.4989506418272,7.0,kld,19.353273391656717
18,1258.4989506418272,8.0,kld,20.446603561080813
19,1258.4989506418272,9.0,kld,0.005248143329291762
20,1583.8196087665788,0.0,kld,0.013598341983893572
21,1583.8196087665788,1.0,kld,0.0031885866143072463
22,1583.8196087665788,2.0,kld,19.75933884474168
23,1583.8196087665788,3.0,kld,0.09886082621738905
24,1583.8196087665788,4.0,kld,17.824469380348507
25,1583.8196087665788,5.0,kld,19.9756176916129
26,1583.8196087665788,6.0,kld,20.46622072617961
27,1583.8196087665788,7.0,kld,0.002982153086743026
28,1583.8196087665788,8.0,kld,0.003949351419543519
29,1583.8196087665788,9.0,kld,0.006192142847308772
30,1993.2353156386887,0.0,kld,0.001336567023311419
31,1993.2353156386887,1.0,kld,28.119513181829817
32,1993.2353156386887,2.0,kld,0.002577144291857477
33,1993.2353156386887,3.0,kld,0.0017802774647183532
34,1993.2353156386887,4.0,kld,0.006988891573516787
35,1993.2353156386887,5.0,kld,8.068277968786349
36,1993.2353156386887,6.0,kld,0.0048807380033395464
37,1993.2353156386887,7.0,kld,0.0012161578817226164
38,1993.2353156386887,8.0,kld,6.927208473844545
39,1993.2353156386887,9.0,kld,0.0025492235608209532
40,2508.4845531135184,0.0,kld,0.0014076621772903437
41,2508.4845531135184,1.0,kld,0.0019011805364514966
42,2508.4845531135184,2.0,kld,0.0019337932937365891
43,2508.4845531135184,3.0,kld,6.962031212983607
44,2508.4845531135184,4.0,kld,0.0038048863550472767
45,2508.4845531135184,5.0,kld,0.003684783560941929
46,2508.4845531135184,6.0,kld,17.744356519607464
47,2508.4845531135184,7.0,kld,6.9145472030787545
48,2508.4845531135184,8.0,kld,0.004022349830230161
49,2508.4845531135184,9.0,kld,0.0018286037821804157
50,3156.925177794596,0.0,kld,0.0017112934173555416
51,3156.925177794596,1.0,kld,18.780916914133204
52,3156.925177794596,2.0,kld,18.251059966659817
53,3156.925177794596,3.0,kld,0.0025945838107138317
54,3156.925177794596,4.0,kld,0.0017984555834511529
55,3156.925177794596,5.0,kld,0.000691419122129
56,3156.925177794596,6.0,kld,0.0013439731668994555
57,3156.925177794596,7.0,kld,0.0016752083169422338
58,3156.925177794596,8.0,kld,0.001726141381728589
59,3156.925177794596,9.0,kld,0.0014730497096737682
60,3972.987023509263,0.0,kld,0.0006851217085147207
61,3972.987023509263,1.0,kld,0.0016515127514021473
62,3972.987023509263,2.0,kld,
63,3972.987023509263,3.0,kld,0.001477649552683295
64,3972.987023509263,4.0,kld,0.1307680892805035
65,3972.987023509263,5.0,kld,0.0005686681029439811
66,3972.987023509263,6.0,kld,0.0008220705619816915
67,3972.987023509263,7.0,kld,0.02227807320919443
68,3972.987023509263,8.0,kld,0.00279048921288109
69,3972.987023509263,9.0,kld,19.407200082118298
70,4999.999999999999,0.0,kld,0.0012159975291074303
71,4999.999999999999,1.0,kld,17.395958618283853
72,4999.999999999999,2.0,kld,0.0008575296366555296
73,4999.999999999999,3.0,kld,0.0013616390731689965
74,4999.999999999999,4.0,kld,0.0002436670827136537
75,4999.999999999999,5.0,kld,19.603296262444807
76,4999.999999999999,6.0,kld,0.0003223391112426495
77,4999.999999999999,7.0,kld,0.0007330933867059445
78,4999.999999999999,8.0,kld,0.004595782302157625
79,4999.999999999999,9.0,kld,0.0016348227122722954
80,1000.0,0.0,ess,160.76909033262436
81,1000.0,1.0,ess,94.47387846822339
82,1000.0,2.0,ess,86.89078585441304
83,1000.0,3.0,ess,133.92061641447162
84,1000.0,4.0,ess,115.30025639115115
85,1000.0,5.0,ess,141.9492094752855
86,1000.0,6.0,ess,147.98090683724683
87,1000.0,7.0,ess,141.00498698113122
88,1000.0,8.0,ess,141.18593831829537
89,1000.0,9.0,ess,125.98914513509563
90,1258.4989506418272,0.0,ess,144.0023056236887
91,1258.4989506418272,1.0,ess,249.68001715189683
92,1258.4989506418272,2.0,ess,140.96172049561812
93,1258.4989506418272,3.0,ess,197.59637687435634
94,1258.4989506418272,4.0,ess,197.2934427866117
95,1258.4989506418272,5.0,ess,241.70298246139174
96,1258.4989506418272,6.0,ess,226.1203716426872
97,1258.4989506418272,7.0,ess,209.46050696881144
98,1258.4989506418272,8.0,ess,225.0778816503664
99,1258.4989506418272,9.0,ess,227.66639944745714
100,1583.8196087665788,0.0,ess,214.19360408383682
101,1583.8196087665788,1.0,ess,186.20028429042878
102,1583.8196087665788,2.0,ess,236.02771208693684
103,1583.8196087665788,3.0,ess,204.43745214293452
104,1583.8196087665788,4.0,ess,153.5908687694478
105,1583.8196087665788,5.0,ess,235.7940273832512
106,1583.8196087665788,6.0,ess,319.74064464794003
107,1583.8196087665788,7.0,ess,222.03556370915825
108,1583.8196087665788,8.0,ess,182.76533363513494
109,1583.8196087665788,9.0,ess,185.91353578937685
110,1993.2353156386887,0.0,ess,315.37008363978
111,1993.2353156386887,1.0,ess,476.57468831828896
112,1993.2353156386887,2.0,ess,438.2506599081271
113,1993.2353156386887,3.0,ess,380.10773510199374
114,1993.2353156386887,4.0,ess,315.5117904532515
115,1993.2353156386887,5.0,ess,470.9777767245076
116,1993.2353156386887,6.0,ess,360.3314346865133
117,1993.2353156386887,7.0,ess,200.47815351925374
118,1993.2353156386887,8.0,ess,490.2045198101854
119,1993.2353156386887,9.0,ess,328.3043849646466
120,2508.4845531135184,0.0,ess,488.3078464889523
121,2508.4845531135184,1.0,ess,433.4997167245604
122,2508.4845531135184,2.0,ess,607.4329128175218
123,2508.4845531135184,3.0,ess,669.3333333333333
124,2508.4845531135184,4.0,ess,374.587197337084
