,iterations,replicate,variable,value
98,3563.0196569403606,8.0,ess,19.30717573603303
99,3563.0196569403606,9.0,ess,17.233408182339303
100,4231.7030252478,0.0,ess,20.019897515150667
101,4231.7030252478,1.0,ess,23.77989162267537
102,4231.7030252478,2.0,ess,16.329195951954258
103,4231.7030252478,3.0,ess,19.848600876838372
104,4231.7030252478,4.0,ess,24.90327369123777
105,4231.7030252478,5.0,ess,24.6258566842042
106,4231.7030252478,6.0,ess,20.81852839585338
107,4231.7030252478,7.0,ess,22.977571205293813
108,4231.7030252478,8.0,ess,21.15588509295841
109,4231.7030252478,9.0,ess,19.098274936833803
110,5025.880353763971,0.0,ess,30.096011788016302
111,5025.880353763971,1.0,ess,30.417208096834365
112,5025.880353763971,2.0,ess,24.542706919510586
113,5025.880353763971,3.0,ess,18.993176099329318
114,5025.880353763971,4.0,ess,25.730269614122726
115,5025.880353763971,5.0,ess,23.87558667952672
116,5025.880353763971,6.0,ess,28.421904490712404
117,5025.880353763971,7.0,ess,25.749385582595067
118,5025.880353763971,8.0,ess,21.489020834151788
119,5025.880353763971,9.0,ess,23.43853563345982
120,5969.103497963797,0.0,ess,28.24201429427766
121,5969.103497963797,1.0,ess,34.38343529405523
122,5969.103497963797,2.0,ess,30.3539894164604
123,5969.103497963797,3.0,ess,27.740896494650695
124,5969.103497963797,4.0,ess,26.95561525468195
125,5969.103497963797,5.0,ess,31.35715323109497
126,5969.103497963797,6.0,ess,30.800744456668287
127,5969.103497963797,7.0,ess,30.33831891204061
128,5969.103497963797,8.0,ess,18.573893459641223
129,5969.103497963797,9.0,ess,21.812481230870024
130,7089.3443658521555,0.0,ess,32.88375417619698
131,7089.3443658521555,1.0,ess,34.004503990544485
132,7089.3443658521555,2.0,ess,31.175353718188497
133,7089.3443658521555,3.0,ess,24.210091744047098
134,7089.3443658521555,4.0,ess,24.803837881556817
135,7089.3443658521555,5.0,ess,37.4718448037239
136,7089.3443658521555,6.0,ess,35.04608373514475
137,7089.3443658521555,7.0,ess,26.16606074709577
138,7089.3443658521555,8.0,ess,40.08562623302916
139,7089.3443658521555,9.0,ess,37.389549686802255
140,8419.824443450205,0.0,ess,34.917672725919424
141,8419.824443450205,1.0,ess,32.27988385023637
142,8419.824443450205,2.0,ess,37.89287816821307
143,8419.824443450205,3.0,ess,53.39909786464602
144,8419.824443450205,4.0,ess,35.137786185368086
145,8419.824443450205,5.0,ess,42.53206514354417
146,8419.824443450205,6.0,ess,27.43753993975335
147,8419.824443450205,7.0,ess,38.09725211029893
148,8419.824443450205,8.0,ess,47.27479647817994
149,8419.824443450205,9.0,ess,41.74636983704586
150,10000.0,0.0,ess,24.139414988165367
151,10000.0,1.0,ess,41.41297544359606
152,10000.0,2.0,ess,42.468356307427385
153,10000.0,3.0,ess,45.31265911065195
154,10000.0,4.0,ess,38.531050406403
155,10000.0,5.0,ess,42.69379433915394
156,10000.0,6.0,ess,35.92008646793382
157,10000.0,7.0,ess,33.23126175643486
158,10000.0,8.0,ess,37.73534288857719
159,10000.0,9.0,ess,37.43818773705243
