,iterations,replicate,variable,value
72,4999.999999999999,2.0,distance,63.48760802935824
73,4999.999999999999,3.0,distance,6.863375799216383
74,4999.999999999999,4.0,distance,5.714581485382174
75,4999.999999999999,5.0,distance,18.8213927769675
76,4999.999999999999,6.0,distance,39.60273011314972
77,4999.999999999999,7.0,distance,1.5319831909743957
78,4999.999999999999,8.0,distance,22.155037086055078
79,4999.999999999999,9.0,distance,21.29355486992857
80,1000.0,0.0,ess,9.513594607442549
81,1000.0,1.0,ess,13.33567168659224
82,1000.0,2.0,ess,9.51120477742824
83,1000.0,3.0,ess,15.143331479271497
84,1000.0,4.0,ess,14.436179831204814
85,1000.0,5.0,ess,11.171126747211868
86,1000.0,6.0,ess,7.332997686134293
87,1000.0,7.0,ess,14.740036922464228
88,1000.0,8.0,ess,18.378947751578302
89,1000.0,9.0,ess,15.102656797937101
90,1258.4989506418272,0.0,ess,16.956160730778336
91,1258.4989506418272,1.0,ess,16.413775064187096
92,1258.4989506418272,2.0,ess,10.794635402637457
93,1258.4989506418272,3.0,ess,15.376303990633733
94,1258.4989506418272,4.0,ess,15.540259130456835
95,1258.4989506418272,5.0,ess,13.11884429265884
96,1258.4989506418272,6.0,ess,17.378759599860928
97,1258.4989506418272,7.0,ess,21.44656633332441
98,1258.4989506418272,8.0,ess,13.84389786495552
99,1258.4989506418272,9.0,ess,14.439307684306016
100,1583.8196087665788,0.0,ess,20.383319771524455
101,1583.8196087665788,1.0,ess,13.764838294461326
102,1583.8196087665788,2.0,ess,15.533287740289037
103,1583.8196087665788,3.0,ess,12.70728081553662
104,1583.8196087665788,4.0,ess,27.58800451577611
105,1583.8196087665788,5.0,ess,27.6715559919732
106,1583.8196087665788,6.0,ess,22.615074467822424
107,1583.8196087665788,7.0,ess,19.551274330712047
108,1583.8196087665788,8.0,ess,23.724896869058277
109,1583.8196087665788,9.0,ess,17.15871332285963
110,1993.2353156386887,0.0,ess,30.173202336665128
111,1993.2353156386887,1.0,ess,33.19236965711684
112,1993.2353156386887,2.0,ess,25.578074306175964
113,1993.2353156386887,3.0,ess,27.75968789838751
114,1993.2353156386887,4.0,ess,21.17634092258401
115,1993.2353156386887,5.0,ess,23.479507712932076
116,1993.2353156386887,6.0,ess,21.76106069089598
117,1993.2353156386887,7.0,ess,29.77791112886902
118,1993.2353156386887,8.0,ess,29.995242979638288
119,1993.2353156386887,9.0,ess,23.077747815702388
120,2508.4845531135184,0.0,ess,25.22653217753472
121,2508.4845531135184,1.0,ess,35.267457727840686
122,2508.4845531135184,2.0,ess,27.964755501713448
123,2508.4845531135184,3.0,ess,25.34741281586703
124,2508.4845531135184,4.0,ess,24.03377084749414
125,2508.4845531135184,5.0,ess,36.78871078876227
126,2508.4845531135184,6.0,ess,39.69943601434427
127,2508.4845531135184,7.0,ess,22.52439126863114
128,2508.4845531135184,8.0,ess,22.27091429129665
129,2508.4845531135184,9.0,ess,33.66251453715436
130,3156.925177794596,0.0,ess,33.87663492209157
131,3156.925177794596,1.0,ess,26.85150352879362
132,3156.925177794596,2.0,ess,27.784861855772174
133,3156.925177794596,3.0,ess,37.564759868109746
134,3156.925177794596,4.0,ess,30.12486700372655
135,3156.925177794596,5.0,ess,49.801066793208065
136,3156.925177794596,6.0,ess,47.00148586167198
137,3156.925177794596,7.0,ess,35.576861683176276
138,3156.925177794596,8.0,ess,42.9094182193197
139,3156.925177794596,9.0,ess,25.9059334330669
140,3972.987023509263,0.0,ess,34.32124550421123
141,3972.987023509263,1.0,ess,52.466625462104574
142,3972.987023509263,2.0,ess,32.94049355511044
143,3972.987023509263,3.0,ess,33.86675516331494
144,3972.987023509263,4.0,ess,42.86079242854722
145,3972.987023509263,5.0,ess,46.54035060213568
146,3972.987023509263,6.0,ess,54.18993679639162
147,3972.987023509263,7.0,ess,32.32884197157951
148,3972.987023509263,8.0,ess,44.401113819190094
149,3972.987023509263,9.0,ess,44.81659469256286
150,4999.999999999999,0.0,ess,56.84177370239051
151,4999.999999999999,1.0,ess,58.13506829043835
152,4999.999999999999,2.0,ess,40.22962698063074
153,4999.999999999999,3.0,ess,53.18073983854313
154,4999.999999999999,4.0,ess,64.74601564586018
155,4999.999999999999,5.0,ess,53.67577592592987
156,4999.999999999999,6.0,ess,53.51301444760781
157,4999.999999999999,7.0,ess,41.71649694543747
158,4999.999999999999,8.0,ess,57.418610114212825
159,4999.999999999999,9.0,ess,38.89475434572673
