,iterations,replicate,variable,value
99,1258.4989506418272,9.0,ess,36.8908893814434
100,1583.8196087665788,0.0,ess,51.072709674521
101,1583.8196087665788,1.0,ess,63.38856751392848
102,1583.8196087665788,2.0,ess,50.81347759169805
103,1583.8196087665788,3.0,ess,56.05303262056702
104,1583.8196087665788,4.0,ess,63.872612540631195
105,1583.8196087665788,5.0,ess,60.46674493016309
106,1583.8196087665788,6.0,ess,46.61668134499481
107,1583.8196087665788,7.0,ess,68.12091504399832
108,1583.8196087665788,8.0,ess,59.22019055166447
109,1583.8196087665788,9.0,ess,57.30564309026115
110,1993.2353156386887,0.0,ess,74.46528741997142
111,1993.2353156386887,1.0,ess,73.38271913192109
112,1993.2353156386887,2.0,ess,71.32924906466913
113,1993.2353156386887,3.0,ess,83.93561089971257
114,1993.2353156386887,4.0,ess,64.6384854203833
115,1993.2353156386887,5.0,ess,71.26836601977745
116,1993.2353156386887,6.0,ess,54.520001485318595
117,1993.2353156386887,7.0,ess,75.1717642614815
118,1993.2353156386887,8.0,ess,82.92745999038345
119,1993.2353156386887,9.0,ess,80.25236908566468
120,2508.4845531135184,0.0,ess,83.27762349142428
121,2508.4845531135184,1.0,ess,87.24935198891286
122,2508.4845531135184,2.0,ess,86.92016703132158
123,2508.4845531135184,3.0,ess,102.08578785619382
124,2508.4845531135184,4.0,ess,88.18105019369612
125,2508.4845531135184,5.0,ess,101.09439669727448
126,2508.4845531135184,6.0,ess,84.15577487880823
127,2508.4845531135184,7.0,ess,88.2946234445656
128,2508.4845531135184,8.0,ess,90.06892556561318
129,2508.4845531135184,9.0,ess,98.86512564831793
130,3156.925177794596,0.0,ess,111.94925269797027
131,3156.925177794596,1.0,ess,124.11178032011232
132,3156.925177794596,2.0,ess,111.26705804379964
133,3156.925177794596,3.0,ess,138.72523918061407
134,3156.925177794596,4.0,ess,105.51175721386751
135,3156.925177794596,5.0,ess,107.4144015678715
136,3156.925177794596,6.0,ess,118.37169087133368
137,3156.925177794596,7.0,ess,133.5114360519348
138,3156.925177794596,8.0,ess,116.63019407357433
139,3156.925177794596,9.0,ess,133.37460609901916
140,3972.987023509263,0.0,ess,166.62056097630798
141,3972.987023509263,1.0,ess,149.49323595237774
142,3972.987023509263,2.0,ess,204.1998160703024
143,3972.987023509263,3.0,ess,161.47506213757893
144,3972.987023509263,4.0,ess,150.08510647786017
145,3972.987023509263,5.0,ess,172.04067067374888
146,3972.987023509263,6.0,ess,167.2008631030361
147,3972.987023509263,7.0,ess,163.52376342238622
148,3972.987023509263,8.0,ess,171.5681492609697
149,3972.987023509263,9.0,ess,190.20812409209535
150,4999.999999999999,0.0,ess,211.2711814326341
151,4999.999999999999,1.0,ess,218.93296797692014
152,4999.999999999999,2.0,ess,189.04697624298595
153,4999.999999999999,3.0,ess,226.10232678710258
154,4999.999999999999,4.0,ess,217.33854073135046
155,4999.999999999999,5.0,ess,185.58287799239818
156,4999.999999999999,6.0,ess,188.05021302238757
157,4999.999999999999,7.0,ess,230.88110846105633
158,4999.999999999999,8.0,ess,209.35876459610367
159,4999.999999999999,9.0,ess,191.68781790267784
